CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
LUX.1.0.319.0.UBLGAP;Luxembourg;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.3536828;3.1239504;3.5432508;3.2637833;2.1463364;3.1841009;4.3361996;1.1147305;0.0413141;-1.1206626;0.7577993;2.0491563;2.2481005;3.4275198;2.2443188;0.8536330;1.8306534;2.8834939;2.9724787;2.6812832;1.8997716;1.3747507;1.2035023;1.9899164;1.6323144;0.7703227;0.8808675                                                                                                                                                                                                                                                                                                                             
HUN.1.0.319.0.UBLGAP;Hungary;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.7788100;-6.9917185;-4.6799237;-2.8581094;-3.9410875;-9.0727248;-7.4937515;-7.2517263;-8.7972252;-10.8289145;-5.7698660;-4.3169835;-2.1629732;-2.2157701;-3.7998085;-0.2315828;-0.9903305;-2.2263034;-2.2055701;-2.0572488;-3.3038525;-3.8263734;-3.4695900;-2.1356968;-1.4895888                                                                                                                                                                                                                                                                                                                     
MLT.1.0.319.0.UBLGAP;Malta;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.5518078;-6.8614800;-6.8631420;-8.9369820;-6.7887987;-6.6304145;-5.9670253;-5.8702139;-9.5623855;-3.9967589;-2.8338001;-2.4758738;-2.6833711;-5.1411667;-2.1013238;-1.6010862;-1.1765394;-2.0587281;-1.2017531;-1.9869397;-2.6165242;0.0373414;2.5862315;0.8448221;0.5193984;0.8178705;1.3131747                                                                                                                                                                                                                                                                                                              
NLD.1.0.319.0.UBLGAP;Netherlands;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.9231155;-1.0044351;-1.1911821;-1.5374588;-0.7402684;-0.3131654;-1.4549993;-1.7617480;-1.6747641;-0.5097837;0.6516230;0.1393415;-1.1241360;-1.0924188;-3.5009883;-4.0536371;-3.6857388;-2.2825698;-1.0088322;-0.7086984;-0.9031737;0.6590613;1.1339518;0.8670117;0.8847896;0.1573073;0.1811856                                                                                                                                                                                                                                                                                                          
AUT.1.0.319.0.UBLGAP;Austria;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.7788847;-4.1992569;-2.0528736;-2.7110828;-3.0940330;-3.3095694;-0.9058734;-1.3049296;-1.0171185;-4.3344044;-2.0187485;-2.7733422;-2.6021022;-2.5882226;-3.8156590;-3.4520068;-2.6813367;-2.1998409;-1.4584855;-2.0720409;-0.2258395;-1.1435303;-0.8589922;-0.3242742;-0.0069124;0.0118023;0.3149051                                                                                                                                                                                                                                                                                                        
POL.1.0.319.0.UBLGAP;Poland;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.0829823;-5.0890517;-5.6461083;-4.7269823;-2.4887237;-2.9212096;-3.1490824;-2.2974812;-3.4899262;-3.2202818;-2.2939233;-3.1603674;-2.9202632;-4.6882721;-7.8109496;-7.8428304;-5.7666700;-3.7246500;-3.3963568;-2.9649659;-2.2299689;-2.0501593;-1.9358975;-1.4119301;-2.2390118;-1.2008002;-1.5001653                                                                                                                                                                                                                                                                                                       
PRT.1.0.319.0.UBLGAP;Portugal;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.6427177;-4.5897401;-4.1491704;-5.4661667;-4.3597346;-4.8359173;-5.9290910;-3.7658494;-4.8381175;-5.6334600;-5.5017583;-3.9329308;-3.5553554;-4.1999962;-8.7429675;-11.1984888;-6.8307210;-3.8284283;-2.6991054;-5.4131767;-3.2136197;-1.2668541;-3.4210299;-1.2993175;-1.0268948;-0.8312241;-0.1463995                                                                                                                                                                                                                                                                                                    
ROM.1.0.319.0.UBLGAP;Romania;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.4798616;-5.0655601;-4.2683111;-2.3061021;-3.0674650;-3.3047562;-2.9677531;-2.3336159;-1.3188155;-2.4983471;-1.9474953;-3.8449023;-4.4158316;-7.8511617;-8.9817718;-5.3623515;-4.1390647;-2.4426149;-1.2648962;-0.5241693;0.0301174;-2.1660215;-2.9677887;-3.0797636;-3.6694048;-4.3774969;-5.9472222                                                                                                                                                                                                                                                                                                       
SVN.1.0.319.0.UBLGAP;Slovenia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.9134144;-3.0157597;-3.6476022;-4.3950279;-2.5373125;-2.6546921;-2.4366075;-2.0320286;-2.9012142;-3.2383445;-4.4892558;-4.2369979;-4.1990613;-5.4043252;-1.4891342;-11.4951691;-3.3198057;-1.2581949;-1.2142989;-0.6683705;-0.7473059;-1.0399498;-1.0038274;-0.6937088                                                                                                                                                                                                                                                                                                                            
SVK.1.0.319.0.UBLGAP;Slovakia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-11.4910929;-8.2290389;-6.6294657;-6.8248066;-11.5852913;-5.9440719;-7.0466203;-2.3746731;-1.8488929;-2.6746727;-4.2088892;-4.3169113;-4.7154466;-6.9687524;-7.1086569;-3.7826290;-3.5026320;-1.5266479;-2.0757573;-2.3900571;-2.2615574;-1.0565644;-1.7123191;-1.6197750;-1.7810687;-1.8321003                                                                                                                                                                                                                                                                                                           
